a,b,count_a,count_b,succ_cos,pred_cos,score
y,kar,210,58,0.4906842354862919,0.3444951241895076,0.4468275020972566
chody,chedy,80,341,0.47499881329263927,0.3810813037729233,0.44682356043672444
shey,cho,344,77,0.42877937492974283,0.4888136638267033,0.44678966159883093
shey,kal,344,30,0.47592656027688307,0.37859398675435907,0.44672678822012585
y,chos,210,42,0.474514500565036,0.38140169261243245,0.44658065817925496
al,chl,311,33,0.4387229520724345,0.4645047911983084,0.44645750381019667
shol,chal,176,59,0.4607423270244456,0.41295392724039953,0.4464058070892317
ckhy,dam,38,59,0.43598876923213464,0.47029083489661494,0.44627938893147867
sor,qoty,43,84,0.5028680802946908,0.3135797896160283,0.44608159309109197
cho,daly,77,33,0.475181215497723,0.3775888786504283,0.4459035144435346
sho,cthor,118,45,0.48220265886096303,0.3610847738149154,0.4458672933471487
qoty,oly,84,65,0.5041728215282935,0.309571886780627,0.4457925411039935
dol,sor,97,43,0.49798283378116853,0.322933459113661,0.4454680213809163
cheo,oty,75,114,0.4938849817028363,0.33170379025784263,0.4452306242693381
r,air,196,95,0.49799367408941014,0.32191727648758167,0.4451707548088616
shody,shor,50,91,0.48345195476558334,0.355438527580641,0.4450479266101006
chckhy,key,141,33,0.5221479807906451,0.26422207136773923,0.44477020796377326
oly,ody,65,38,0.43756077655096365,0.4610875687166717,0.44461881420067606
dol,al,97,311,0.5323255728977764,0.2398116996792108,0.4445714109322067
chckhy,ches,141,44,0.4848931777490528,0.34973529298685246,0.44434581232039266
chody,sheo,80,46,0.4639208720425211,0.3978862516237408,0.44411048591688695
cheo,key,75,33,0.4570472203658652,0.41387063246253386,0.4440942439948658
ckhy,sheo,38,46,0.47318594592631436,0.37620917725902786,0.4440929153261284
dain,lol,173,35,0.488327288685527,0.34084839256047805,0.4440836198480123
oky,tar,103,43,0.4857390083162529,0.3468739580830807,0.44407949324630125
chol,cthey,367,47,0.4958786235946703,0.32271983784394753,0.44393098786945345
shody,dy,50,204,0.45610499440349406,0.4155048900501047,0.4439249630974772
ches,l,44,156,0.5192379763862119,0.2676653448657582,0.4437661869300758
ckhey,ody,32,38,0.45512052711259166,0.41726014131321,0.44376241137277717
cho,sheo,77,46,0.4585054773143642,0.408523913117411,0.4435110080552782
oky,chcthy,103,84,0.4364370475286868,0.45986815586956875,0.4434663800309514
sheo,dy,46,204,0.45859742157716094,0.4074685198491504,0.4432587510587578
or,chy,390,197,0.36101068009575665,0.634828207867997,0.44315593842742873
chal,chcthy,59,84,0.4543123544352729,0.4168621407034639,0.4430772903157302
qol,air,147,95,0.5812813557653896,0.12050556832259765,0.44304861953255203
shey,air,344,95,0.5030654170360186,0.3030026463321331,0.4430465858248529
shckhy,qol,55,147,0.43057810734450097,0.4721055268957771,0.4430363332098838
dar,oly,287,65,0.4256352260791265,0.48344580463323117,0.4429783996453579
chdy,sol,108,63,0.4811032874406668,0.35381743957724365,0.44291753308163984
oly,cheo,65,75,0.39210905025525394,0.5613904787381456,0.4428934788001214
ody,dy,38,204,0.4659832477125245,0.3889722680817359,0.4428799538232879
chdy,shckhy,108,55,0.48288205573915266,0.3485766959630274,0.44259044780631507
tol,sor,42,43,0.4615465416228722,0.3982125697775788,0.44254635006928417
oty,qoky,114,137,0.4954259060480255,0.3190717093306897,0.44251964703282476
al,chos,311,42,0.5083752816782696,0.288640521328487,0.4424548535733348
sho,oly,118,65,0.446554073219468,0.4324277718017857,0.4423161827941633
oky,kar,103,58,0.4862415081065585,0.3396545347417786,0.4422654160971245
cho,chos,77,42,0.4417604332435773,0.4434135154693772,0.44225635791131723
ckhey,dy,32,204,0.4977631218051999,0.31269475215097314,0.44224261090893185
sy,cthor,40,45,0.5034364665596532,0.29877685605432414,0.44203858340805446
oky,chl,103,33,0.4621939923832683,0.3945895321907542,0.4419126543255141
tol,chody,42,80,0.4751167170792199,0.36422325970987207,0.44184867986841553
chy,chedy,197,341,0.4079636778775662,0.5208391870997837,0.4418263306442315
y,sheo,210,46,0.44813162795834366,0.4269594867336222,0.4417799855909272
chal,tol,59,42,0.4818537159731389,0.34823063802525356,0.44176679258877327
char,cthey,79,47,0.5191497471802835,0.2611623607470486,0.441753531250313
kchy,tol,36,42,0.44152392511274424,0.4422699419045564,0.44174773015028784
dol,daly,97,33,0.47600466953692033,0.36087224276365404,0.4414649415049404
chal,ain,59,149,0.5661251754690553,0.15014000979759715,0.4413296257676178
r,dal,196,190,0.43047819537304394,0.46664940075214306,0.4413295569867737
ol,kal,588,30,0.4288008075963037,0.47053333277322035,0.4413205651493786
cthy,sheo,100,46,0.45996445318655366,0.3972394288396195,0.4411469458824734
cthy,ody,100,38,0.5147496341748303,0.26928288943400536,0.4411096107525828
dair,lol,93,35,0.4800061465948159,0.35014628147405086,0.44104818705858634
ol,ckhy,588,38,0.43784168352766695,0.44830786104149994,0.44098153678181684
qo,cthey,51,47,0.46727535054823327,0.37956015746100924,0.440960792622066
ol,qoty,588,84,0.4882892514008175,0.3304681595623623,0.4409429238492809
dol,qol,97,147,0.5188766216683272,0.25895530602029704,0.4409002269739181
chody,qoty,80,84,0.4771010922550967,0.3559087704489826,0.44074339571326243
chy,kar,197,58,0.4187752566574595,0.49185627303332846,0.44069956157022017
she,dal,41,190,0.4670457502989391,0.37912399946917175,0.4406692250500089
chdy,sor,108,43,0.4891275483392666,0.32736557913531084,0.4405989575780798
chol,sor,367,43,0.47885446475335963,0.35111286026437394,0.4405319834066639
cho,qoty,77,84,0.49768336563197835,0.30708139303622856,0.44050277385325337
chal,dol,59,97,0.4380323629774655,0.44605154506168077,0.4404381176027301
chor,shey,215,344,0.39727074795922207,0.5395721024993249,0.43996115432125293
kol,cthey,35,47,0.44708976506826115,0.42322636681265446,0.4399307455915791
chcthy,daly,84,33,0.4329686405640062,0.45611509377961273,0.4399125765286881
sor,chos,43,42,0.48798084042849527,0.32763665732145913,0.4398775854963844
ar,cthey,449,47,0.5087156892092402,0.2790756256161475,0.43982367013131235
kchy,oty,36,114,0.534898716801039,0.21780510479424856,0.4397706331990018
dol,kar,97,58,0.43460512808637203,0.4517321875843741,0.43974324593577263
chy,chcthy,197,84,0.40409703660224755,0.5228936540309609,0.4397360218308615
chody,oty,80,114,0.45203168268138944,0.4107029433415897,0.4396330608794495
chos,tar,42,43,0.4649538052303879,0.3804786014909875,0.4396112441085678
chedy,air,341,95,0.4955266895517399,0.30834611646632515,0.43937251762611546
dal,sheo,190,46,0.48262594885968574,0.3382382797804942,0.4393096481359282
sor,o,43,114,0.4709233887837783,0.365365657242253,0.43925606932132066
dair,chos,93,42,0.4873978370485286,0.3268294421171558,0.4392273185691168
sy,chckhy,40,141,0.4685734087209745,0.3700937191291511,0.4390295018434275
cthol,dair,55,93,0.39146386250337,0.5498792181239012,0.43898846918952933
chy,qo,197,51,0.48853683534020226,0.3231444137088255,0.4389191088507892
chcthy,qoky,84,137,0.4997693358314872,0.29678719694104566,0.4388746941643547
dair,sar,93,77,0.4978915190612553,0.30039875279601225,0.43864368918168234
s,ain,328,149,0.514482887900575,0.2612088606073535,0.4385006797126085
r,she,196,41,0.45596553043468413,0.3969783988435875,0.4382693909573551
oky,shckhy,103,55,0.45832808838669614,0.3913957929412742,0.4382483997530695
oky,key,103,33,0.4549490485596822,0.3985778122124458,0.43803767765551127
shol,key,176,33,0.45409958116821014,0.4001042921449239,0.4379009944612242
or,chol,390,367,0.39459586755969833,0.5389458393973424,0.4379008591109915
cho,qoky,77,137,0.5291674142349883,0.2248457251725496,0.4378709075162566
she,tol,41,42,0.4776651472212258,0.34499334509996743,0.4378636065848483
tol,dol,42,97,0.4875441766772093,0.3213134308103423,0.4376749529171492
kal,shy,30,94,0.4651685487666913,0.37347600747681,0.43766078637972683
cthy,tol,100,42,0.46869686527067717,0.36505691149269304,0.4376048791372819
s,shy,328,94,0.42131993408790697,0.4753882840109465,0.4375404390648188
ar,kal,449,30,0.44711059554997234,0.4151469409286893,0.4375214991635874
shody,shy,50,94,0.45833341309829406,0.38859248139910146,0.4374111335885362
cho,ody,77,38,0.5076425762901106,0.2728992986121804,0.43721959298673146
sor,air,43,95,0.5359129500268007,0.20669546933077254,0.4371477058179922
dal,dor,190,63,0.45076513361121573,0.4052006751829994,0.4370957960827508
dain,sar,173,77,0.45043043575240244,0.40585230659840027,0.43705699700620176
l,shedy,156,255,0.5365175265685895,0.20487420156141473,0.4370245290664371
shody,ckhey,50,32,0.46430677175967056,0.37329497893202734,0.4370032339113775
dar,dor,287,63,0.44459672171312287,0.418517667900778,0.4367730055694194
chcthy,sol,84,63,0.4527501025000226,0.3994119871427642,0.43674866789284505
kal,chckhy,30,141,0.48259471813150107,0.32973248425241,0.4367360479677737
dol,shedy,97,255,0.4274017438504991,0.458501606774412,0.4367317027276729
shol,she,176,41,0.45647889896503463,0.3905458164069239,0.4366989741976014
sy,shody,40,50,0.45219590010909183,0.40037088556878314,0.4366483957469992
chdy,dol,108,97,0.4551388447755637,0.39312100090726293,0.4365334916150735
tol,oky,42,103,0.465395328340933,0.3686899302895639,0.43638370892552225
ody,key,38,33,0.4623228313536302,0.3756927443642463,0.4363338052568151
dy,cheo,204,75,0.4357917826008103,0.43756398524321577,0.4363234433935319
ain,ches,149,44,0.5511992257365462,0.16787400537808617,0.4362016596290082
chol,ody,367,38,0.48550983780985746,0.3210011562487798,0.4361572333415341
chol,cheo,367,75,0.44275832214644545,0.4206709870069499,0.43613212160459675
ain,sar,149,77,0.5524166808036306,0.16478437426258666,0.4361269888413174
al,sol,311,63,0.5422155937719979,0.18849023369581142,0.43609798574914194
qol,lor,147,38,0.4976515595667052,0.2922131839281064,0.4360200468751255
chy,chl,197,33,0.42272765865615036,0.46658188358062097,0.4358839261334915
shor,dy,91,204,0.4572255029257977,0.386068303663229,0.43587834314702706
sy,chor,40,215,0.4537778404869777,0.394047665988003,0.4358587881372853
chol,dar,367,287,0.44394663072342716,0.41696643004001177,0.43585257051840254
she,dol,41,97,0.45680868874607294,0.3866721587621414,0.43576772975089345
she,dy,41,204,0.44912658745440753,0.40451879521278056,0.4357442497819194
shol,sol,176,63,0.4965076218019672,0.29356403308357704,0.43562454518645016
chal,air,59,95,0.5473836603964535,0.1747242561597234,0.4355858391254344
sor,dy,43,204,0.4840314275979344,0.32218257183644966,0.43547677086948894
sy,chy,40,197,0.48453102753411925,0.32091573714905913,0.4354464404186012
shar,chckhy,34,141,0.4498976474928016,0.401720667805425,0.4354445535865886
y,qo,210,51,0.511233114578635,0.25835762881585217,0.4353704688498001
ckhey,dal,32,190,0.43229885506423377,0.4420813607621872,0.4352336067736198
chdy,cho,108,77,0.4134975711072154,0.4859187232578383,0.43522391675240224
d,oky,53,103,0.4751269574153611,0.3419259502148022,0.4351666552551934
shody,shey,50,344,0.4100274747889767,0.4929411191954392,0.4349015681109154
shar,chey,34,510,0.45912835901774574,0.3776040098835717,0.4346710542774935
sor,dor,43,63,0.43647389916858426,0.4299345880479959,0.43451210583240774
kchy,cthey,36,47,0.4658106332957011,0.36127006462378003,0.4344484626941248
y,ckhey,210,32,0.4798889641597146,0.3283218883933653,0.4344188414298098
s,daly,328,33,0.43246063122354667,0.43897361874183444,0.434414527479033
shey,ckhy,344,38,0.4097663900210056,0.4919153363240481,0.43441107391191836
chal,qol,59,147,0.5366831232756085,0.19552751579566163,0.4343364410316244
tol,shor,42,91,0.47176707865233947,0.3468724849946668,0.4342987005550376
tol,qoty,42,84,0.4811883988880453,0.324750334604272,0.4342569796029133
cthol,chckhy,55,141,0.4584366998505118,0.37700242545664303,0.43400641753235114
dy,shckhy,204,55,0.4249391114120272,0.4551304831667774,0.43399652293845226
cho,oly,77,65,0.4458345033561345,0.4062906505321989,0.43397134750895383
s,dor,328,63,0.4220734901589587,0.4614488417855465,0.433886095646935
y,cthor,210,45,0.45112100135655325,0.393560663122901,0.4338528998864576
ain,shedy,149,255,0.45341594800151214,0.3879927127865744,0.43378897743703076
tar,qoky,43,137,0.4556061362691462,0.3823790640939401,0.43363801461658436
kol,kchy,35,36,0.5114929830559095,0.2515829076607809,0.43351996043737095
dar,tol,287,42,0.4758458262073814,0.3346779941196246,0.43349547658105436
oky,o,103,114,0.4464000191230024,0.4031591663758072,0.4334277632988438
chal,dair,59,93,0.46506155806532024,0.3593780952429636,0.4333565192186132
dam,dy,59,204,0.3921843874378478,0.5287864273359033,0.43316499940726444
oky,sar,103,77,0.46630209530692496,0.3556117479953766,0.4330949911134604
chal,shedy,59,255,0.44798125883859097,0.3983534838136869,0.43309292633111973
ckhey,cho,32,77,0.5072087420795879,0.2598097853241482,0.432989055052956
al,daly,311,33,0.3912910890683528,0.5299704220606092,0.4328948889660297
qo,shy,51,94,0.48618413744279254,0.3083478297021106,0.43283324512058796
sheo,chl,46,33,0.4710995007614277,0.3432733514066608,0.43275165595499765
y,kol,210,35,0.5110663751383838,0.24994900040746615,0.4327311627191085
shar,oky,34,103,0.4617800154573514,0.36494717220053824,0.43273016248030743
ain,chl,149,33,0.4501532639117971,0.39121759241335835,0.43247256246226545
lol,shy,35,94,0.48253245891030694,0.31537973964708405,0.43238664313134006
cthey,tar,47,43,0.4383309969959876,0.4183252115818821,0.43232926137175587
char,aly,79,39,0.45061527368228066,0.389609809531575,0.43231363443706894
she,qoty,41,84,0.47824920570158125,0.32502456701454985,0.4322818140954718
sor,ody,43,38,0.47057752648305823,0.342612684342235,0.43218807384081126
ain,sheo,149,46,0.4926518610545386,0.29054653521349677,0.43202026330222604
ain,am,149,115,0.39030047969678944,0.5290678666715518,0.43193069578921817
sy,ol,40,588,0.452892371226971,0.3829708431025353,0.43191591278964026
y,ckhy,210,38,0.4299833135814994,0.4359788954196513,0.431781988132945
tol,qol,42,147,0.4850595676856065,0.3069856446383828,0.43163739077143937
dal,kar,190,58,0.45980215472544667,0.3653454078834094,0.43146513067283543
qoty,chedy,84,341,0.5051233409505645,0.2595544860378029,0.43145268447673607
shar,chy,34,197,0.40424899099982914,0.4944369129689016,0.4313053675905508
ar,chy,449,197,0.3949701956235196,0.5152558475835853,0.4310558912115393
char,ain,79,149,0.4663026285940641,0.3487094188915425,0.43102466568330755
sy,s,40,328,0.3995501597905814,0.5044056883216567,0.43100681834990395
r,oky,196,103,0.48549345797795185,0.30360684485630335,0.4309274740414573
chol,qo,367,51,0.49168468479215655,0.28898515719801604,0.43087482651391434
chey,cthor,510,45,0.42776248371925807,0.43812745830768846,0.43087197609578715
ckhey,ol,32,588,0.44743395285676874,0.3915083612732043,0.4306562753816994
dar,am,287,115,0.44814160743821346,0.3898462538184778,0.4306530013522928
dor,oty,63,114,0.4625344181137902,0.3551329370602996,0.430313973797743
oky,ody,103,38,0.44718371119813927,0.3909350270787468,0.4303091059623215
chol,she,367,41,0.4919636453807857,0.28623977146025603,0.4302464832046268
shol,r,176,196,0.46617276720467815,0.34633209112989394,0.4302205643822429
tol,dal,42,190,0.48740845301499297,0.2960979259072609,0.4300152948826733
shedy,key,255,33,0.4351721945613379,0.4175356023010502,0.42988121688325154
d,oty,53,114,0.474903266316442,0.3247553247585551,0.4298588838490759
cthey,oty,47,114,0.4611965393606015,0.3563387687773262,0.4297392081856189
y,kchy,210,36,0.5402303570270589,0.17146831938505483,0.4296017457344577
d,chckhy,53,141,0.4886274431433237,0.2917403536327548,0.42956131629015304
shody,chckhy,50,141,0.45475127149969075,0.36961782919029795,0.4292112388068729
r,qoky,196,137,0.4380953917842426,0.408445668214292,0.4292004747132574
ol,shor,588,91,0.45122224089424096,0.37773638881268207,0.42917648526977326
kal,qoty,30,84,0.43966535221980696,0.40452733084393366,0.42912394580704494
oly,daly,65,33,0.42861321584881845,0.43005705165658903,0.4290463665911496
shey,shor,344,91,0.449505516617155,0.38087030220664986,0.42891495229400345
sy,chody,40,80,0.4430380116181479,0.3955224246721137,0.42878333553433756
cthol,dal,55,190,0.4479783990372678,0.38398022328163,0.42877894631057645
cthol,oky,55,103,0.45019056829698817,0.37870818080101976,0.4287458520481976
s,chl,328,33,0.4150030217400618,0.46069512778333166,0.4287106535530427
char,oly,79,65,0.39599599448238626,0.5048368650293437,0.42864825564647346
sho,kchy,118,36,0.5236044901721048,0.20683643038264754,0.42857407223526756
chdy,oty,108,114,0.43780794200817397,0.4069659566321617,0.42855534639537024
ches,oty,44,114,0.46263963424424637,0.3481829164154699,0.4283026188956134
cthy,dair,100,93,0.3815824837206055,0.5372002974122848,0.42826782782810924
chdy,key,108,33,0.429616795275964,0.42506892823399833,0.4282524351633743
ain,qoky,149,137,0.5718227974541615,0.09306382826353789,0.4281951066969744
chal,chody,59,80,0.4355483391799916,0.410899253388953,0.42815361344268
shol,sheo,176,46,0.4459853218388097,0.3864322815605254,0.42811940975532436
y,sol,210,63,0.4928241818331306,0.2768609116285892,0.42803520077176815
dal,ckhy,190,38,0.42068315402029466,0.444706781305291,0.4278902422057935
y,shody,210,50,0.42942661363129947,0.4239922075151181,0.42779629179644507
chal,l,59,156,0.49583585616638104,0.2689184942090872,0.42776064757919285
sy,shy,40,94,0.41323268713914457,0.46156843934780273,0.427733412801742
shey,dor,344,63,0.4440923916053212,0.38867744331699167,0.4274679071188223
chody,l,80,156,0.4742945590180563,0.31742333839460485,0.4272331928310208
cthey,daly,47,33,0.3987054404842926,0.4935671319886767,0.42716394793560775
ckhey,oky,32,103,0.4975319988999644,0.26269166747445355,0.4270798994723111
shy,shedy,94,255,0.4314398209157231,0.4168811391750918,0.42707221639353365
